date,pnl,cum_pnl,gross,turnover
2025-05-09,-0.0009170194958415964,-0.15007406413338426,0.9826040199847478,0.1086647538010544
2025-05-12,0.001304641432494806,-0.14876942270088944,1.0628975653082935,0.31360726542429607
2025-05-13,0.0008378177425506195,-0.14793160495833882,0.8404395871418635,0.10935263232190594
2025-05-14,-0.012050558264176933,-0.15998216322251574,0.9522339054002171,0.1862872256019415
2025-05-15,0.0009614023037700809,-0.15902076091874565,0.8534884755354091,0.27508606467176094
2025-05-16,0.013788234217415377,-0.14523252670133027,1.0649784886457014,0.26219461580737824
2025-05-19,-0.015271446781284823,-0.16050397348261508,1.1322210129052737,0.21603770177638953
2025-05-20,0.008793826880215983,-0.1517101466023991,0.950741512563513,0.29211372407791714
2025-05-21,0.0013935402569658125,-0.15031660634543328,0.9486895811097673,0.18974485226119858
2025-05-22,-0.006214703941072214,-0.1565313102865055,1.0158086635789738,0.23611563012182935
2025-05-23,0.02020416546342423,-0.13632714482308125,0.8860231118552374,0.29567499221568083
2025-05-26,0.007822597120847118,-0.12850454770223413,0.8989638366467084,0.25342749080388893
2025-05-27,-0.011792889021052234,-0.14029743672328637,0.9319409133129657,0.2425485100122135
2025-05-28,0.0009451622877146343,-0.13935227443557174,0.982970279255287,0.1718386171211348
2025-05-29,0.005966895836701853,-0.1333853785988699,0.8326125841210295,0.21749703742800863
2025-05-30,-0.0016878212535074931,-0.1350731998523774,1.1010928545468022,0.16882479919290116
2025-06-02,0.00702910267195206,-0.12804409718042534,1.0316218297717017,0.27328767658914466
2025-06-03,-0.0004651732014941557,-0.1285092703819195,0.9198775491562005,0.16412904683427507
2025-06-04,0.006872475608343279,-0.12163679477357622,0.8310186289404011,0.18998634629583344
2025-06-05,0.01458522591656152,-0.10705156885701471,1.1052723805605924,0.2766371269993555
2025-06-06,-0.006556622510056529,-0.11360819136707123,0.8524315953165283,0.20109673954180546
2025-06-09,0.0022313861038960906,-0.11137680526317514,0.8532826569398714,0.15140977120458915
2025-06-10,-0.004433075765384152,-0.1158098810285593,0.8522736983229107,0.29804568166082696
2025-06-11,0.0014726841122583083,-0.114337196916301,0.8325049244463962,0.16428877823987081
2025-06-12,-0.011671945278501399,-0.1260091421948024,1.1625569461601029,0.3034187302023465
2025-06-13,-0.005593015965026733,-0.13160215815982912,0.9076977198693562,0.2855721208096136
2025-06-16,-0.0017619597280449668,-0.13336411788787408,0.922564231682744,0.18418664713127442
2025-06-17,0.009187638721004079,-0.12417647916687001,1.133117724000827,0.2638672819189483
2025-06-18,0.01165222007454132,-0.11252425909232869,1.0479693838847206,0.0603169100752515
2025-06-19,-0.01303527792484255,-0.12555953701717124,0.8748573546162876,0.16693952116455113
2025-06-20,-0.0077464236598704965,-0.13330596067704173,0.9739253649506355,0.30810010585882214
2025-06-23,0.006669034225734218,-0.1266369264513075,1.1535689858888587,0.2238618072555078
2025-06-24,-0.019724197841744947,-0.14636112429305245,0.9501496068077855,0.21734774786701933
2025-06-25,-0.00443169864952367,-0.15079282294257612,1.0843526212786134,0.24942166566606427
2025-06-26,-0.0007728692567008903,-0.151565692199277,0.8387230835345872,0.2533014895922768
2025-06-27,0.012770149772868198,-0.13879554242640882,1.0909299106954176,0.2250794753141373
2025-06-30,0.007094039005707556,-0.13170150342070125,1.1105894096260986,0.17618879315297886
2025-07-01,-0.0030721342022219785,-0.13477363762292321,1.130306712680853,0.10504510645603896
2025-07-02,-0.003485758940999591,-0.1382593965639228,1.0696803961740844,0.1377926105407599
2025-07-03,-0.0023019540051792495,-0.14056135056910204,0.948293117930501,0.13787665311035902
2025-07-04,0.015435294004561602,-0.12512605656454046,0.8256848000664415,0.1792234773920694
2025-07-07,-0.004080249425728673,-0.12920630599026914,1.007510493624118,0.34971762664394473
2025-07-08,-0.002836803883647294,-0.13204310987391643,1.1029839625528808,0.1557655825636014
2025-07-09,0.0037258906728526537,-0.1283172192010638,0.8763352813958709,0.18421378454578058
2025-07-10,-0.001007704450864551,-0.12932492365192833,0.9064948906451774,0.16148826914793585
2025-07-11,-0.0017728422796572255,-0.13109776593158556,1.014448016951749,0.22442832185746137
2025-07-14,-0.010940671431510562,-0.14203843736309613,1.0993326251591677,0.33436957384274374
2025-07-15,8.478531961451828e-05,-0.14195365204348162,1.1586346923036719,0.3167218681155557
2025-07-16,-0.004235812229744193,-0.14618946427322582,0.8502966070136677,0.16314162371135982
2025-07-17,0.011861277761902227,-0.13432818651132358,0.8737080851465987,0.13007034261257985
2025-07-18,0.0067308850270116375,-0.12759730148431195,1.1198147885552572,0.3153195813054198
2025-07-21,-4.143613009932232e-05,-0.12763873761441127,1.0578086492093899,0.19815000167424768
2025-07-22,0.006883810232673438,-0.12075492738173783,1.088389116723991,0.255662344135447
2025-07-23,-0.003198695517131494,-0.12395362289886933,1.1987084660125253,0.07198742684889589
2025-07-24,0.01072126358426947,-0.11323235931459985,1.1756719834763523,0.3099673090658744
2025-07-25,0.00014600439328373396,-0.11308635492131612,1.1372100267366345,0.1438895487850777
2025-07-28,0.006033823541804138,-0.10705253137951198,1.110846323621273,0.1983580871862407
2025-07-29,-0.01270893245323487,-0.11976146383274686,0.9580076860825748,0.10940632452783709
2025-07-30,0.0036668004887842973,-0.11609466334396255,1.056491644243926,0.17607278681786315
2025-07-31,-0.016682041173665417,-0.13277670451762796,0.8737782569786317,0.2984146751890365
2025-08-01,-0.020153289449399325,-0.15292999396702728,1.1037977861123223,0.29827377436210956
2025-08-04,-0.002844768777114372,-0.15577476274414165,1.1030762658073554,0.19210160392051512
2025-08-05,-0.008799276075985952,-0.1645740388201276,1.0885180854538876,0.2803732103535545
2025-08-06,0.0018405279571222257,-0.1627335108630054,0.9779196097707116,0.18742005971797193
2025-08-07,0.022647566264860492,-0.14008594459814488,0.9512721315163284,0.1620069020537625
2025-08-08,-0.008117231814120817,-0.1482031764122657,0.9679083729479765,0.21376669297413609
2025-08-11,-0.0060394358644390595,-0.15424261227670477,0.8133356940444987,0.11040223014784764
2025-08-12,0.002254039460646989,-0.1519885728160578,1.1377280465645971,0.14496845746402032
2025-08-13,0.005130132914123563,-0.14685843990193423,1.0169479510219086,0.26195863139701353
2025-08-14,-0.0015640606590575819,-0.14842250056099182,0.9550074556006926,0.2811541944604041
2025-08-15,-0.0018593033025321648,-0.150281803863524,1.0192115073064156,0.06701244058857636
2025-08-18,0.007224629551205442,-0.14305717431231854,1.0886560874078648,0.26984784201582457
2025-08-19,0.005399076370338984,-0.13765809794197956,0.9525843477593583,0.29522898070946374
2025-08-20,-0.010136758320736888,-0.14779485626271643,1.1322562693647966,0.18355807197447993
2025-08-21,-0.0005918131861584184,-0.14838666944887485,1.1677853385221548,0.06873617385827095
2025-08-22,0.0005528684866147413,-0.14783380096226012,0.9549729189242577,0.25487397663366473
2025-08-25,-0.010344846220491104,-0.15817864718275124,0.8551264617399725,0.12384909788935171
2025-08-26,0.0027983910067436333,-0.1553802561760076,1.1041493183960729,0.24300719867666593
2025-08-27,-0.008379564771765439,-0.16375982094777303,1.1971795434994423,0.1629867527202512
2025-08-28,0.009920667079170428,-0.15383915386860259,0.8591952595048259,0.2411490561163685
2025-08-29,0.002127459126050724,-0.15171169474255186,1.0850702704245858,0.1274404640232939
2025-09-01,0.001093064857690503,-0.15061862988486135,1.1301293601200162,0.19296110677238854
2025-09-02,-0.0057102835285627405,-0.1563289134134241,1.1682287779985443,0.20740242171034629
2025-09-03,-0.0009860982387769402,-0.15731501165220102,0.8493525657110298,0.23930395472923838
2025-09-04,-0.01977746292907055,-0.17709247458127156,0.8367239652606439,0.11095035247256155
2025-09-05,-0.011114074705230586,-0.18820654928650216,1.1951486327386134,0.3386153225607472
2025-09-08,0.0038283979918875433,-0.1843781512946146,0.8467025940406354,0.13674142272300693
2025-09-09,-0.021085670418221448,-0.20546382171283606,0.8707230236547585,0.14180603953024404
2025-09-10,0.008666085214811634,-0.19679773649802443,1.0299811735316076,0.12689371494804377
2025-09-11,-0.01726096475373909,-0.21405870125176352,0.9785092145158538,0.07024287817042812
2025-09-12,0.007767385026642676,-0.20629131622512084,1.1001568765311331,0.17687687387045115
2025-09-15,-0.008254970328793241,-0.21454628655391408,0.8762228992632454,0.2815508933950145
2025-09-16,0.007989910843424613,-0.20655637571048946,1.1657711046239678,0.26287008100545456
2025-09-17,0.0015095120758479982,-0.20504686363464147,0.886877938523089,0.10867173591209484
2025-09-18,-0.015168349402914887,-0.22021521303755637,1.1076443960746558,0.0910795707599998
2025-09-19,0.012691487495584549,-0.20752372554197182,0.8270414101096243,0.1464283821204711
2025-09-22,0.014617071555226116,-0.1929066539867457,0.9893610351028661,0.2804765460170218
2025-09-23,-0.000458049060002071,-0.19336470304674777,0.8130233306580772,0.1964234407556676
2025-09-24,-0.0025391627217232035,-0.19590386576847096,0.9255242825588412,0.32695525473220577
2025-09-25,-0.0013986696597063635,-0.19730253542817733,0.9248922696700116,0.246915129778081
2025-09-26,-0.009551523227787462,-0.2068540586559648,1.0878993756554303,0.23627203418364018
2025-09-29,0.011185867597569177,-0.1956681910583956,0.98200699326096,0.28030733781419664
2025-09-30,-0.005228919317301868,-0.2008971103756975,0.8227097449571668,0.2750774743078888
2025-10-01,-0.0003119041269167657,-0.20120901450261425,1.1981446637715987,0.1531514375043181
2025-10-02,-0.007732964032030437,-0.2089419785346447,1.155479722683333,0.12710252051830404
2025-10-03,-0.006060730997201972,-0.21500270953184666,1.166529573989361,0.18128641691770464
2025-10-06,-0.012577251516511704,-0.22757996104835837,0.8986302120294555,0.19677415423139355
2025-10-07,0.012770693137143928,-0.21480926791121444,0.9576441018899872,0.09251683112717574
2025-10-08,-0.0013408757320601318,-0.21615014364327456,0.8908718003653414,0.1823996585130337
2025-10-09,0.00985921618728809,-0.20629092745598648,0.8499625528710664,0.24194697676449872
2025-10-10,0.00033324596913259766,-0.2059576814868539,0.8132095698662943,0.09071435149504392
2025-10-13,-0.006744035277028942,-0.21270171676388283,1.0013345791945627,0.0914113664176865
2025-10-14,-0.003066852600022522,-0.21576856936390534,0.849253462426556,0.10211642375398153
2025-10-15,-0.0054023105050289965,-0.22117087986893433,0.870521748547251,0.13499942160747563
2025-10-16,0.0002795909918491366,-0.2208912888770852,1.1441902721830484,0.3385127824638327
2025-10-17,-0.0035526683967695566,-0.22444395727385474,0.9936971074535725,0.05773738777863846
2025-10-20,-0.0027992171594179833,-0.22724317443327272,0.8734814084080997,0.10512173548434883
2025-10-21,-0.013585746841359136,-0.24082892127463185,1.0679458239269248,0.09951435181316018
2025-10-22,-0.007868459276211204,-0.24869738055084306,0.9063459510779278,0.1923044075460837
2025-10-23,0.0167405754880043,-0.23195680506283875,1.010774880020023,0.054521833559125
2025-10-24,-0.006512332162517173,-0.23846913722535593,0.9131811471449378,0.1874519661627116
2025-10-27,-0.010340937876234928,-0.24881007510159087,1.0064644750043776,0.09887673497404995
2025-10-28,0.003573263325750309,-0.24523681177584056,1.0514134362996606,0.13089206679892518
2025-10-29,0.014272721995565322,-0.23096408978027524,1.0144832318165071,0.28773218172811926
2025-10-30,-0.01434024302481208,-0.24530433280508732,0.9582416429179602,0.10522016644307317
2025-10-31,-0.0018852184825127066,-0.24718955128760003,1.1163255195082116,0.23513864992068917
2025-11-03,-0.006120525539349078,-0.2533100768269491,1.1493749796582737,0.1718936809674239
2025-11-04,-0.01741019474327403,-0.27072027157022316,0.8717485054752826,0.17527867077079096
2025-11-05,0.0075492670925839155,-0.26317100447763925,0.8545234899272123,0.2950536252793805
2025-11-06,-3.4439185548446494e-05,-0.2632054436631877,0.8452766563128171,0.09827448625615615
2025-11-07,0.0009144184429260534,-0.26229102522026165,1.191838692179327,0.32714306753662353
2025-11-10,-0.007323114724455892,-0.26961413994471756,1.176636521142367,0.318047257178363
2025-11-11,0.004747841629969165,-0.2648662983147484,0.8922668729204409,0.2504965888513111
2025-11-12,-0.00519297349487321,-0.2700592718096216,1.1879630294328685,0.06483419621348176
2025-11-13,-0.0012290320849676069,-0.2712883038945892,0.8831270668493616,0.2489925585472974
2025-11-14,-0.01088260792181513,-0.2821709118164043,1.0025904064752522,0.23010430470920273
2025-11-17,-0.011961027602081953,-0.29413193941848625,0.9989540176878061,0.2816617725899813
2025-11-18,0.013555318553000227,-0.280576620865486,1.165982361095536,0.11414947469803408
2025-11-19,-0.004871047045384753,-0.2854476679108708,0.8162115439579106,0.33600680311935666
2025-11-20,0.0031168035635580193,-0.28233086434731275,0.9261403257737526,0.3158591449292248
2025-11-21,-0.00013790434767372317,-0.2824687686949865,1.039989879386291,0.0843071421243258
2025-11-24,-0.004211452027621842,-0.28668022072260835,0.8265592874013117,0.14456055757658878
2025-11-25,-0.004879609703372196,-0.29155983042598055,0.8946202305624087,0.05973325667418802
2025-11-26,0.006500825914455861,-0.28505900451152466,0.9860253816390162,0.2992841637824214
2025-11-27,-0.0028186760453390984,-0.28787768055686375,1.1523428107476912,0.3245284240003833
2025-11-28,-0.0013144364817129202,-0.28919211703857667,1.104383808663115,0.3469427754127705
2025-12-01,0.0004222155719447951,-0.2887699014666319,1.1315921878246966,0.23357750529252447
2025-12-02,0.011965083202520016,-0.27680481826411185,1.1044279090117248,0.24979567365463362
2025-12-03,0.007005109746331382,-0.26979970851778046,1.0830883104199132,0.25352166004883375
2025-12-04,0.004026002677279928,-0.26577370584050053,1.1398773370585786,0.22104453044387984
2025-12-05,-0.005435713933532417,-0.27120941977403296,1.0725906762946755,0.335726873404284
2025-12-08,-0.013619687200064654,-0.28482910697409763,1.0942732237254404,0.23235836861854597
2025-12-09,0.00969529931735302,-0.2751338076567446,0.9206578011008857,0.15071781175914206
2025-12-10,0.009864471342208763,-0.26526933631453586,0.8670562891594967,0.2038631719803602
2025-12-11,-0.001207083991233403,-0.2664764203057693,1.1026099916623153,0.055598862464361666
2025-12-12,0.0056188384160351795,-0.2608575818897341,0.8663349183074646,0.26723789144741733
2025-12-15,0.008014430538854051,-0.2528431513508801,1.1677823406079877,0.25817632285836006
2025-12-16,0.008511844526649819,-0.24433130682423027,1.0386571349424485,0.1763153423740753
2025-12-17,0.009413834732464708,-0.23491747209176556,0.9317736451487301,0.30544432714061504
2025-12-18,-0.004356176506611328,-0.23927364859837688,1.1746572626609404,0.2766578287550898
2025-12-19,0.015349729826647177,-0.2239239187717297,0.8620521087751379,0.15100537951277487
